global_session,speaker,total_utterances,total_minutes,has_new_idea_per_min,is_explanation_per_min,is_self_intro_per_min,idea_to_explanation_ratio
2021_05_21_ABI_S9_ABI,Allison Dennis,6,6,0.0,0.0,0.3333333333333333,0.0
2021_05_21_ABI_S9_ABI,Andrew Feig,2,2,0.0,0.0,0.0,0.0
2021_05_21_ABI_S9_ABI,Candace Fleischer,22,22,0.0,0.13636363636363635,0.13636363636363635,0.0
2021_05_21_ABI_S9_ABI,Jin Zhang,38,38,0.10526315789473684,0.02631578947368421,0.02631578947368421,3.9984805773805956
2021_05_21_ABI_S9_ABI,Katharine Miller,1,1,0.0,0.0,0.0,0.0
2021_05_21_ABI_S9_ABI,Katharine White,4,4,0.0,0.25,0.5,0.0
2021_05_21_ABI_S9_ABI,Katharine White-Andre Danino,2,2,0.5,0.0,0.0,49999.99999999999
2021_05_21_ABI_S9_ABI,Kevin Carlo,5,5,0.0,0.2,0.4,0.0
2021_05_21_ABI_S9_ABI,Kevin Carlo O'Mines,4,4,0.0,0.0,0.0,0.0
2021_05_21_ABI_S9_ABI,Kevin Cash,6,6,0.0,0.0,0.3333333333333333,0.0
2021_05_21_ABI_S9_ABI,Kevin Cavallo,1,1,0.0,0.0,0.0,0.0
2021_05_21_ABI_S9_ABI,Lingyan Shi,13,12,0.25,0.16666666666666666,0.16666666666666666,1.4999100053996761
2021_05_21_ABI_S9_ABI,Lu Wei,7,7,0.0,0.14285714285714285,0.2857142857142857,0.0
2021_05_21_ABI_S9_ABI,Matt Baggott,6,5,0.0,0.0,0.0,0.0
2021_05_21_ABI_S9_ABI,Matt Bogyo,25,24,0.0,0.08333333333333333,0.041666666666666664,0.0
2021_05_21_ABI_S9_ABI,Matt Scruggs,6,6,0.16666666666666666,0.0,0.3333333333333333,16666.666666666664
2021_05_21_ABI_S9_ABI,Molly Bright,4,4,0.0,0.5,0.5,0.0
2021_05_21_ABI_S9_ABI,Ping Wang,11,11,0.0,0.18181818181818182,0.09090909090909091,0.0
2021_05_21_ABI_S9_ABI,Seu Sim,7,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.999930004899657
2021_06_10_SLU_S1_SLU,Andrew Feig,4,4,0.0,0.0,0.0,0.0
2021_06_10_SLU_S1_SLU,Christopher Hamilton,0,1,0.0,0.0,0.0,0.0
2021_06_10_SLU_S1_SLU,Erik Sperling,8,9,0.2222222222222222,0.1111111111111111,0.1111111111111111,1.9998200161985422
2021_06_10_SLU_S1_SLU,Jav Forsythe,3,3,0.0,0.0,0.3333333333333333,0.0
2021_06_10_SLU_S1_SLU,Jay Forsythe,2,2,0.0,0.0,1.0,0.0
2021_06_10_SLU_S1_SLU,Jay Forsythe(he/him),1,1,0.0,1.0,1.0,0.0
2021_06_10_SLU_S1_SLU,Jeffrey Marlow,17,17,0.0,0.0,0.058823529411764705,0.0
2021_06_10_SLU_S1_SLU,Ji Wang,2,2,0.0,0.0,0.0,0.0
2021_06_10_SLU_S1_SLU,Joseph Levy,1,1,0.0,0.0,0.0,0.0
2021_06_10_SLU_S1_SLU,Morgan Raven,6,6,0.0,0.0,0.16666666666666666,0.0
2021_06_10_SLU_S1_SLU,Niki Parenteau,83,77,0.0,0.012987012987012988,0.09090909090909091,0.0
2021_06_10_SLU_S1_SLU,Noah Planavsky,28,26,0.0,0.0,0.07692307692307693,0.0
2021_06_10_SLU_S1_SLU,Richard Wiener,2,2,0.0,0.0,0.0,0.0
2021_06_10_SLU_S1_SLU,Rika Anderson,14,12,0.08333333333333333,0.0,0.16666666666666666,8333.333333333332
2021_06_10_SLU_S1_SLU,Simon Darroch,9,9,0.0,0.0,0.4444444444444444,0.0
2021_06_10_SLU_S1_SLU,Smadar Naoz,12,12,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.999940003599784
2021_06_10_SLU_S1_SLU,Solange Duhamel,5,5,0.0,0.2,0.4,0.0
2021_06_10_SLU_S1_SLU,Stilianos Louca,14,14,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.9998600195972565
2021_06_10_SLU_S2_SLU,Aaron Engelhart,33,33,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.9998350272205085
2021_06_10_SLU_S2_SLU,Dimitar Sasselov,56,53,0.03773584905660377,0.05660377358490566,0.09433962264150944,0.6665489096926209
2021_06_10_SLU_S2_SLU,Gongjie Li,8,8,0.25,0.0,0.125,24999.999999999996
2021_06_10_SLU_S2_SLU,Kimberly Lau,12,12,0.0,0.0,0.3333333333333333,0.0
2021_06_10_SLU_S2_SLU,Laura Barge,29,25,0.08,0.16,0.08,0.4999687519530029
2021_06_10_SLU_S2_SLU,Liming Li,3,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.49999250011249835
2021_06_10_SLU_S2_SLU,Meredith MacGregor,10,9,0.0,0.0,0.2222222222222222,0.0
2021_06_10_SLU_S2_SLU,Peter Driscoll,13,10,0.0,0.0,0.1,0.0
2021_06_10_SLU_S2_SLU,Richard Wiener,4,4,0.0,0.0,0.0,0.0
2021_06_10_SLU_S2_SLU,Trinity Hamilton,8,8,0.125,0.0,0.0,12499.999999999998
2021_06_10_SLU_S2_SLU,Ziming Yang,14,14,0.0,0.0,0.07142857142857142,0.0
2021_06_10_SLU_S3_SLU,Andrew Vanderburg,8,8,0.0,0.125,0.375,0.0
2021_06_10_SLU_S3_SLU,Andy Skemer,6,5,0.2,0.0,0.2,20000.0
2021_06_10_SLU_S3_SLU,Coco Zhang,9,9,0.0,0.0,0.1111111111111111,0.0
2021_06_10_SLU_S3_SLU,Courtney Dressing,9,7,0.0,0.14285714285714285,0.14285714285714285,0.0
2021_06_10_SLU_S3_SLU,Daniel Apai,19,17,0.0,0.11764705882352941,0.058823529411764705,0.0
2021_06_10_SLU_S3_SLU,Daniel Apai / Univ Arizona,7,6,0.0,0.0,0.3333333333333333,0.0
2021_06_10_SLU_S3_SLU,Eliza Kempton,11,11,0.2727272727272727,0.09090909090909091,0.18181818181818182,2.999670036296007
2021_06_10_SLU_S3_SLU,Keith Hawkins,10,10,0.3,0.2,0.4,1.4999250037498122
2021_06_10_SLU_S3_SLU,Leslie Rogers,17,14,0.0,0.07142857142857142,0.14285714285714285,0.0
2021_06_10_SLU_S3_SLU,Lisa Kaltenegger,55,47,0.0851063829787234,0.0,0.1276595744680851,8510.63829787234
2021_06_10_SLU_S3_SLU,Natasha Batalha,10,10,0.0,0.1,0.1,0.0
2021_06_10_SLU_S3_SLU,Nikole Lewis,17,17,0.0,0.058823529411764705,0.17647058823529413,0.0
2021_06_10_SLU_S4_SLU,Andro Rios,26,24,0.0,0.041666666666666664,0.041666666666666664,0.0
2021_06_10_SLU_S4_SLU,Caroline Sinders,1,1,0.0,1.0,1.0,0.0
2021_06_10_SLU_S4_SLU,Christopher Reinhard,17,17,0.0,0.0,0.17647058823529413,0.0
2021_06_10_SLU_S4_SLU,Edward Schwieterman,13,13,0.0,0.07692307692307693,0.07692307692307693,0.0
2021_06_10_SLU_S4_SLU,Edwin Kite,23,22,0.09090909090909091,0.045454545454545456,0.13636363636363635,1.9995600967787086
2021_06_10_SLU_S4_SLU,Jennifer Glass,40,37,0.02702702702702703,0.02702702702702703,0.10810810810810811,0.9996301368493657
2021_06_10_SLU_S4_SLU,Katherine de Kleer,11,11,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.9998900120986692
2021_06_10_SLU_S4_SLU,Nicolas Cowan,16,15,0.06666666666666667,0.0,0.06666666666666667,6666.666666666666
2021_06_10_SLU_S4_SLU,Silvia Ronco,7,7,0.0,0.2857142857142857,0.0,0.0
2021_06_10_SLU_S4_SLU,Stephanie Olson,11,11,0.09090909090909091,0.0,0.09090909090909091,9090.90909090909
2021_06_10_SLU_S4_SLU,Tori Hoehler,24,26,0.0,0.07692307692307693,0.038461538461538464,0.0
2021_06_10_SLU_S4_SLU,Tyler Robinson,19,19,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.49995250451207135
2021_06_10_SLU_S4_SLU,Victoria S Meadows,97,91,0.01098901098901099,0.03296703296703297,0.07692307692307693,0.33323225288329206
2021_06_10_SLU_S5_SLU,Aaron Engelhart,31,28,0.0,0.07142857142857142,0.07142857142857142,0.0
2021_06_10_SLU_S5_SLU,Dimitar Sasselov,76,71,0.0,0.028169014084507043,0.11267605633802817,0.0
2021_06_10_SLU_S5_SLU,Gongjie Li,9,9,0.3333333333333333,0.1111111111111111,0.1111111111111111,2.999730024297813
2021_06_10_SLU_S5_SLU,Kimberly Lau,13,13,0.07692307692307693,0.0,0.23076923076923078,7692.307692307692
2021_06_10_SLU_S5_SLU,Laura Barge,26,26,0.07692307692307693,0.11538461538461539,0.15384615384615385,0.6666088938958624
2021_06_10_SLU_S5_SLU,Liming Li,4,4,0.5,0.75,0.5,0.6666577778962948
2021_06_10_SLU_S5_SLU,Meredith MacGregor,14,14,0.07142857142857142,0.0,0.35714285714285715,7142.857142857142
2021_06_10_SLU_S5_SLU,Peter Driscoll,5,5,0.0,0.0,0.2,0.0
2021_06_10_SLU_S5_SLU,Richard Wiener,6,6,0.0,0.0,0.0,0.0
2021_06_10_SLU_S5_SLU,Trinity Hamilton,5,5,0.0,0.2,0.2,0.0
2021_06_10_SLU_S5_SLU,Ziming Yang,13,12,0.0,0.25,0.16666666666666666,0.0
2021_06_10_SLU_S6_SLU,Anat Shahar,61,58,0.0,0.017241379310344827,0.0,0.0
2021_06_10_SLU_S6_SLU,Bradford Foley,10,10,0.0,0.0,0.2,0.0
2021_06_10_SLU_S6_SLU,Christopher Hamilton,22,22,0.13636363636363635,0.2727272727272727,0.22727272727272727,0.49998166733886423
2021_06_10_SLU_S6_SLU,Gregory Fournier,43,25,0.08,0.0,0.12,7999.999999999999
2021_06_10_SLU_S6_SLU,Hilke Schlichting,29,27,0.1111111111111111,0.07407407407407407,0.14814814814814814,1.49979752733381
2021_06_10_SLU_S6_SLU,Jamie Bender,1,1,0.0,0.0,1.0,0.0
2021_06_10_SLU_S6_SLU,Jochen Marschall,1,1,0.0,0.0,1.0,0.0
2021_06_10_SLU_S6_SLU,Joseph Levy,19,19,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.49995250451207135
2021_06_10_SLU_S6_SLU,Laura Schaefer,27,17,0.0,0.058823529411764705,0.17647058823529413,0.0
2021_06_10_SLU_S6_SLU,Mathieu Lapotre,12,12,0.0,0.16666666666666666,0.16666666666666666,0.0
2021_06_10_SLU_S6_SLU,Morgan Cable,14,13,0.0,0.0,0.23076923076923078,0.0
2021_06_10_SLU_S6_SLU,Shannon MacKenzie,9,9,0.0,0.0,0.3333333333333333,0.0
2021_06_10_SLU_S6_SLU,Victoria S Meadows,1,1,0.0,0.0,0.0,0.0
2021_06_10_SLU_S7_SLU,Amanda Stockton,7,7,0.14285714285714285,0.0,0.2857142857142857,14285.714285714284
2021_06_10_SLU_S7_SLU,Amanda Stockton Georgia Institute of Technology,2,1,0.0,0.0,1.0,0.0
2021_06_10_SLU_S7_SLU,Betül Kaçar,8,9,0.0,0.1111111111111111,0.2222222222222222,0.0
2021_06_10_SLU_S7_SLU,Daniel Huber,9,9,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.9999100080992711
2021_06_10_SLU_S7_SLU,France Cordova,1,1,0.0,1.0,1.0,0.0
2021_06_10_SLU_S7_SLU,Ji Wang,16,16,0.0625,0.0,0.25,6249.999999999999
2021_06_10_SLU_S7_SLU,Maggie Osburn,11,11,0.0,0.09090909090909091,0.5454545454545454,0.0
2021_06_10_SLU_S7_SLU,Marc Neveu,17,17,0.0,0.11764705882352941,0.23529411764705882,0.0
2021_06_10_SLU_S7_SLU,Nathaniel Gabor,29,27,0.1111111111111111,0.07407407407407407,0.07407407407407407,1.49979752733381
2021_06_10_SLU_S7_SLU,Paul Robertson,3,3,0.0,0.0,0.0,0.0
2021_06_10_SLU_S7_SLU,Paula Driedger,1,1,0.0,1.0,1.0,0.0
2021_06_10_SLU_S7_SLU,Richard Wiener,1,1,0.0,0.0,0.0,0.0
2021_06_10_SLU_S7_SLU,Shawn Domagal,60,55,0.07272727272727272,0.03636363636363636,0.18181818181818182,1.9994501512084175
2021_06_10_SLU_S7_SLU,Timothy W Lyons,39,37,0.0,0.02702702702702703,0.02702702702702703,0.0
2021_06_11_SLU_S10_SLU,Anat Shahar,31,30,0.0,0.06666666666666667,0.03333333333333333,0.0
2021_06_11_SLU_S10_SLU,Daniel Apai,22,17,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.499957503612193
2021_06_11_SLU_S10_SLU,Jennifer Glass,31,17,0.058823529411764705,0.0,0.11764705882352941,5882.35294117647
2021_06_11_SLU_S10_SLU,Kimberly Lau,15,15,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.9998500224966256
2021_06_11_SLU_S10_SLU,Laura Schaefer,38,38,0.15789473684210525,0.07894736842105263,0.15789473684210525,1.9997466987514916
2021_06_11_SLU_S10_SLU,Morgan Raven,20,13,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.9999350042247254
2021_06_11_SLU_S10_SLU,Nicolas Cowan,47,43,0.06976744186046512,0.06976744186046512,0.23255813953488372,0.9998566872081669
2021_06_11_SLU_S10_SLU,Nikole Lewis,11,10,0.2,0.1,0.3,1.9998000199980002
2021_06_11_SLU_S10_SLU,Simon Darroch,23,22,0.09090909090909091,0.045454545454545456,0.09090909090909091,1.9995600967787086
2021_06_11_SLU_S10_SLU,Trinity Hamilton,8,8,0.125,0.25,0.125,0.49998000079996796
2021_06_11_SLU_S11_SLU,Andro Rios,12,12,0.08333333333333333,0.0,0.0,8333.333333333332
2021_06_11_SLU_S11_SLU,Betül Kaçar,21,20,0.1,0.05,0.35,1.999600079984003
2021_06_11_SLU_S11_SLU,Dimitar Sasselov,37,36,0.0,0.0,0.027777777777777776,0.0
2021_06_11_SLU_S11_SLU,Gregory Fournier,19,19,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.9998100360931422
2021_06_11_SLU_S11_SLU,Jay Forsythe,11,11,0.2727272727272727,0.0,0.5454545454545454,27272.72727272727
2021_06_11_SLU_S11_SLU,Jochen Marschall | Heising,1,1,0.0,0.0,1.0,0.0
2021_06_11_SLU_S11_SLU,Laura Barge,28,26,0.07692307692307693,0.038461538461538464,0.15384615384615385,1.999480135164857
2021_06_11_SLU_S11_SLU,Niki Parenteau,50,47,0.0,0.0,0.10638297872340426,0.0
2021_06_11_SLU_S11_SLU,Rika Anderson,8,8,0.125,0.125,0.25,0.999920006399488
2021_06_11_SLU_S11_SLU,Shannon Mackenzie,8,8,0.0,0.0,0.25,0.0
2021_06_11_SLU_S11_SLU,Shannon Mackenzie | JHU APL,1,1,0.0,1.0,1.0,0.0
2021_06_11_SLU_S11_SLU,Stilianos Louca,5,5,0.2,0.2,0.4,0.999950002499875
2021_06_11_SLU_S12_SLU,Andrew Vanderburg,41,39,0.05128205128205128,0.15384615384615385,0.02564102564102564,0.3333116680749084
2021_06_11_SLU_S12_SLU,Bradford Foley,11,11,0.0,0.09090909090909091,0.18181818181818182,0.0
2021_06_11_SLU_S12_SLU,Daniel Huber,17,16,0.125,0.125,0.25,0.999920006399488
2021_06_11_SLU_S12_SLU,Katherine de Kleer,37,35,0.08571428571428572,0.02857142857142857,0.14285714285714285,2.99895036737142
2021_06_11_SLU_S12_SLU,Keith Hawkins,56,30,0.0,0.06666666666666667,0.13333333333333333,0.0
2021_06_11_SLU_S12_SLU,Lisa Kaltenegger,52,47,0.0,0.02127659574468085,0.06382978723404255,0.0
2021_06_11_SLU_S12_SLU,Meredith MacGregor,32,31,0.06451612903225806,0.0,0.03225806451612903,6451.612903225806
2021_06_11_SLU_S12_SLU,Noah Planavsky,6,6,0.0,0.16666666666666666,0.16666666666666666,0.0
2021_06_11_SLU_S12_SLU,Richard Wiener,5,5,0.0,0.0,0.2,0.0
2021_06_11_SLU_S13_SLU,Aaron Engelhart,19,17,0.0,0.058823529411764705,0.17647058823529413,0.0
2021_06_11_SLU_S13_SLU,Amanda Stockton,55,37,0.02702702702702703,0.0,0.13513513513513514,2702.7027027027025
2021_06_11_SLU_S13_SLU,Christopher Hamilton,21,21,0.09523809523809523,0.0,0.047619047619047616,9523.809523809523
2021_06_11_SLU_S13_SLU,Jeffrey Marlow,13,13,0.07692307692307693,0.0,0.0,7692.307692307692
2021_06_11_SLU_S13_SLU,Leslie Rogers,15,15,0.0,0.06666666666666667,0.06666666666666667,0.0
2021_06_11_SLU_S13_SLU,Maggie Osburn,43,42,0.0,0.07142857142857142,0.023809523809523808,0.0
2021_06_11_SLU_S13_SLU,Rachel Parker,1,1,0.0,1.0,1.0,0.0
2021_06_11_SLU_S13_SLU,Solange Duhamel,3,3,0.0,0.3333333333333333,0.0,0.0
2021_06_11_SLU_S13_SLU,Stephanie Olson,13,12,0.0,0.0,0.08333333333333333,0.0
2021_06_11_SLU_S13_SLU,Timothy W Lyons,57,49,0.02040816326530612,0.02040816326530612,0.061224489795918366,0.9995102399824086
2021_06_11_SLU_S13_SLU,Tori Hoehler,17,17,0.058823529411764705,0.0,0.11764705882352941,5882.35294117647
2021_06_11_SLU_S1_SLU,Andrew Skemer,2,2,0.0,0.0,0.0,0.0
2021_06_11_SLU_S1_SLU,Andy Skemer,18,18,0.0,0.05555555555555555,0.05555555555555555,0.0
2021_06_11_SLU_S1_SLU,Andy skemer,1,1,0.0,0.0,0.0,0.0
2021_06_11_SLU_S1_SLU,Diane Matar,3,3,0.0,0.3333333333333333,0.6666666666666666,0.0
2021_06_11_SLU_S1_SLU,Edward Schwieterman,16,15,0.0,0.0,0.13333333333333333,0.0
2021_06_11_SLU_S1_SLU,Jeffrey Marlow,4,4,0.0,0.0,0.25,0.0
2021_06_11_SLU_S1_SLU,Kimberly Lau,2,2,0.5,0.0,0.5,49999.99999999999
2021_06_11_SLU_S1_SLU,Laura Barge,5,5,0.2,0.2,0.2,0.999950002499875
2021_06_11_SLU_S1_SLU,Mary Voytek,1,1,0.0,0.0,1.0,0.0
2021_06_11_SLU_S1_SLU,Nathaniel Gabor,26,23,0.21739130434782608,0.13043478260869565,0.17391304347826086,1.666538898684434
2021_06_11_SLU_S1_SLU,Niki Parenteau,60,56,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.9997200783780541
2021_06_11_SLU_S1_SLU,Nikole Lewis,6,6,0.0,0.0,0.5,0.0
2021_06_11_SLU_S1_SLU,Noah Planavsky,42,41,0.0,0.04878048780487805,0.07317073170731707,0.0
2021_06_11_SLU_S1_SLU,Tyler Robinson,12,11,0.0,0.09090909090909091,0.36363636363636365,0.0
2021_06_11_SLU_S1_SLU,Victoria S Meadows,71,64,0.0,0.0,0.0625,0.0
2021_06_11_SLU_S2_SLU,Amanda Stockton,37,32,0.0,0.03125,0.375,0.0
2021_06_11_SLU_S2_SLU,Andro Rios,25,23,0.0,0.0,0.17391304347826086,0.0
2021_06_11_SLU_S2_SLU,Chris Martin,1,1,0.0,0.0,1.0,0.0
2021_06_11_SLU_S2_SLU,Eliza Kempton,23,21,0.14285714285714285,0.2857142857142857,0.23809523809523808,0.49998250061247856
2021_06_11_SLU_S2_SLU,Hilke Schlichting,10,9,0.3333333333333333,0.0,0.3333333333333333,33333.33333333333
2021_06_11_SLU_S2_SLU,Jay Forsythe,26,25,0.0,0.04,0.24,0.0
2021_06_11_SLU_S2_SLU,Liz Mccormack,1,1,0.0,0.0,1.0,0.0
2021_06_11_SLU_S2_SLU,Maggie Osburn,11,10,0.2,0.0,0.3,20000.0
2021_06_11_SLU_S2_SLU,Morgan Raven,45,21,0.0,0.047619047619047616,0.42857142857142855,0.0
2021_06_11_SLU_S2_SLU,Natasha Batalha,8,8,0.125,0.25,0.125,0.49998000079996796
2021_06_11_SLU_S2_SLU,Tori Hoehler,53,49,0.061224489795918366,0.0,0.08163265306122448,6122.448979591836
2021_06_11_SLU_S2_SLU,Ziming Yang,4,4,0.0,0.25,0.25,0.0
2021_06_11_SLU_S2_SLU,[Unintelligible Speaker],3,3,0.0,0.0,0.0,0.0
2021_06_11_SLU_S3_SLU,Aaron Engelhart,24,24,0.0,0.0,0.125,0.0
2021_06_11_SLU_S3_SLU,Jennifer Glass,22,20,0.0,0.05,0.2,0.0
2021_06_11_SLU_S3_SLU,Keith Hawkins,6,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.999940003599784
2021_06_11_SLU_S3_SLU,Marc Neveu,9,9,0.1111111111111111,0.0,0.3333333333333333,11111.11111111111
2021_06_11_SLU_S3_SLU,Meredith MacGregor,22,20,0.05,0.15,0.1,0.33331111259249385
2021_06_11_SLU_S3_SLU,Rika Anderson,9,9,0.1111111111111111,0.0,0.3333333333333333,11111.11111111111
2021_06_11_SLU_S3_SLU,Shannon Mackenzie,7,7,0.0,0.2857142857142857,0.14285714285714285,0.0
2021_06_11_SLU_S3_SLU,Shannon Mackenzie | JHU APL,34,2,0.0,0.0,0.5,0.0
2021_06_11_SLU_S3_SLU,Silvia Ronco,2,2,0.0,0.0,0.0,0.0
2021_06_11_SLU_S3_SLU,Stilianos Louca,23,21,0.19047619047619047,0.09523809523809523,0.14285714285714285,1.999790022047685
2021_06_11_SLU_S3_SLU,Timothy W Lyons,71,66,0.06060606060606061,0.09090909090909091,0.12121212121212122,0.6665933413991127
2021_06_11_SLU_S4_SLU,Bradford Foley,11,11,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.4999725015124168
2021_06_11_SLU_S4_SLU,Christopher Hamilton,28,27,0.1111111111111111,0.0,0.14814814814814814,11111.11111111111
2021_06_11_SLU_S4_SLU,Dimitar Sasselov,22,22,0.13636363636363635,0.045454545454545456,0.09090909090909091,2.9993401451680626
2021_06_11_SLU_S4_SLU,Joseph Levy,23,13,0.15384615384615385,0.07692307692307693,0.3076923076923077,1.9997400337956066
2021_06_11_SLU_S4_SLU,Laura Schaefer,6,5,0.2,0.4,0.2,0.4999875003124922
2021_06_11_SLU_S4_SLU,Liming Li,5,5,0.2,0.6,0.2,0.3333277778703689
2021_06_11_SLU_S4_SLU,Lisa Kaltenegger,58,46,0.06521739130434782,0.043478260869565216,0.10869565217391304,1.4996550793317536
2021_06_11_SLU_S4_SLU,Lisa Kaltenegger(she/her),16,16,0.0,0.0,0.0625,0.0
2021_06_11_SLU_S4_SLU,Simon Darroch,9,9,0.0,0.2222222222222222,0.3333333333333333,0.0
2021_06_11_SLU_S4_SLU,Stephanie Olson,22,21,0.0,0.047619047619047616,0.14285714285714285,0.0
2021_06_11_SLU_S4_SLU,Trinity Hamilton,9,9,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.9999100080992711
2021_06_11_SLU_S5_SLU,Amanda Stockton,20,16,0.0,0.125,0.4375,0.0
2021_06_11_SLU_S5_SLU,Andro Rios,21,21,0.047619047619047616,0.0,0.19047619047619047,4761.9047619047615
2021_06_11_SLU_S5_SLU,Chris Martin,1,1,0.0,1.0,1.0,0.0
2021_06_11_SLU_S5_SLU,Eliza Kempton,23,18,0.0,0.16666666666666666,0.3333333333333333,0.0
2021_06_11_SLU_S5_SLU,Hilke Schlichting,10,10,0.3,0.0,0.3,29999.999999999996
2021_06_11_SLU_S5_SLU,Jay Forsythe,18,18,0.0,0.16666666666666666,0.5,0.0
2021_06_11_SLU_S5_SLU,Liz McCormack,1,1,0.0,1.0,1.0,0.0
2021_06_11_SLU_S5_SLU,Maggie Osburn,10,10,0.1,0.0,0.1,10000.0
2021_06_11_SLU_S5_SLU,Morgan Raven,20,19,0.0,0.0,0.47368421052631576,0.0
2021_06_11_SLU_S5_SLU,Natasha Batalha,11,11,0.0,0.18181818181818182,0.09090909090909091,0.0
2021_06_11_SLU_S5_SLU,Tori Hoehler,39,35,0.11428571428571428,0.0,0.08571428571428572,11428.571428571428
2021_06_11_SLU_S5_SLU,Ziming Yang,5,5,0.6,0.8,0.6,0.7499906251171861
2021_06_11_SLU_S6_SLU,Andrew Vanderburg,15,15,0.0,0.06666666666666667,0.26666666666666666,0.0
2021_06_11_SLU_S6_SLU,Coco Zhang,12,15,0.13333333333333333,0.0,0.26666666666666666,13333.333333333332
